,address,eth_balance,val,cumsum,index
2801,0xb6dae651468e9593e4581705a09c10a76ac1e0c8,40969000000000000023.000000000,40.831888219544844,44666058.68660705,2801
2802,0x0b8d56c26d8cf16fe1bddf4967753503d974de06,40953410058000000001.000000000,40.79310182447443,44666099.47970887,2802
2803,0x352a79d13095a8ec0064f21979edeb3056e93e0e,42641996725245151069.000000000,40.78260733315597,44666140.262316205,2803
2804,0x9ded088264c1c4a3d202b637c8b63fb25d3e86f8,41000000000000000000.000000000,40.741813602015114,44666181.004129805,2804
2805,0xbe424828844ef9d8d81067a6a81b75dffdfe3900,40738325524536271809.000000000,40.69165721211318,44666221.69578702,2805
2806,0x876e00a0354c91724363455ed6649cfdb40d0de5,48611187166887637281.000000000,40.68545012880814,44666262.38123715,2806
2807,0x9d9588c082634fd4c7f54cb0243d6792cfd7b4c4,42526316121100000000.000000000,40.67197094140087,44666303.05320809,2807
2808,0x3d3157f878607a227bee0c16321bede0763ae87d,40739915000000000000.000000000,40.654470547399335,44666343.70767864,2808
2809,0x39a31ccd63cd1b186392654a2d520f73cc19274f,40631000000000000000.000000000,40.613001506113044,44666384.32068014,2809
2810,0xd63b4d26946ab8e024018188941533fbe966278a,42048523861047666754.000000000,40.58171488915065,44666424.90239503,2810
2811,0xf5f63126ed968c987b0b1dd876bd749cecd496b2,42376396277844842163.000000000,40.52858830061324,44666465.430983335,2811
2812,0xf8cbf5d0a39b6bf780e13ba1b2a11512b727b6cd,40565250620000000030.000000000,40.51878057575837,44666505.94976391,2812
2813,0xde234f4e86c24774832c83714e906126be80091c,40554613161208205007.000000000,40.50895726227259,44666546.45872117,2813
2814,0x141044ccc363d6e8d92dd8983422775913e304ec,40531533440920094721.000000000,40.49805106391746,44666586.95677223,2814
2815,0xaf7eaf66b5f1fa23158784fb4c17dba90727afad,43405664472325053000.000000000,40.472849305276064,44666627.42962153,2815
2816,0x27b8bb42053d7b6e705e387de2ff2bbea73f8ef1,40454751860000000000.000000000,40.3699054844547,44666667.79952702,2816
2817,0xa103f20367b18d004710141ff505a6b63ce6885c,40461292244760863643.000000000,40.32379351715067,44666708.123320535,2817
2818,0x719d2b3298505d297d2ddd1c1ee6b1967da8a5d6,42161552306869214669.000000000,40.32311252604643,44666748.44643306,2818
2819,0xa464beca7473850a93abe6564c48669c5bc39a72,42102000000000000000.000000000,40.266156976744185,44666788.71259004,2819
2820,0xfcdc24dc393d611783d82d5228ca44d6c84b87a7,42108670142100049738.000000000,40.26179864463951,44666828.97438868,2820
2821,0x6d42d25ec5bcce7850ed96f235ef46f2394c2f9f,42002673380603226889.000000000,40.17116145993739,44666869.14555014,2821
2822,0x89753ced6b827b7736b319d2fc1212de451c6b00,42000041308815171763.000000000,40.16864415872149,44666909.3141943,2822
2823,0xda397504aa199487c733d103ac006b06f372e6cf,42005455268895920380.000000000,40.163110739558384,44666949.47730504,2823
2824,0xa6b1fff3f3ead3e83695458fbd7b61f0efb2762c,41922751035413475075.000000000,40.09472410072975,44666989.57202914,2824
2825,0x009f3de1e8878cda9c2e94a6ce6084d9ca86425c,40410922800000000000.000000000,40.08362050950324,44667029.655649655,2825
2826,0x5c1a078b2a1ca11bb15f5fbc73037d65c8ba73f5,41838856218862495737.000000000,40.003818665403614,44667069.65946832,2826
2827,0xa1253d05c0f22947bf17011955d57508e8c36ba5,41804500000000000000.000000000,39.98162936046512,44667109.64109768,2827
2828,0x2e8d01c5f3c0d7c14441f883310328a2ea067f23,40000000000000000000.000000000,39.96674794945688,44667149.60784563,2828
2829,0xe5aca0d5ab5788c38cd73867b2146e30cd54ed30,41800000000000000000.000000000,39.96666666666666,44667189.574512295,2829
2830,0x1bea070dfe58e9313a5cf000d84ac56b9511ea55,40000000000000000000.000000000,39.95276334435522,44667229.52727564,2830
2831,0x15a28b1701310f4e937be22392d7b50bf4ca2ba9,40012224050939034599.000000000,39.92830579579865,44667269.455581434,2831
2832,0x15f5c25f2d316265bc2382dafcf2b3355b9fa790,40000000000000000000.000000000,39.91610738255034,44667309.37168881,2832
2833,0xec752a0eb50fe22fedbfcfdb36e7786b18edc6fd,39958613589000000000.000000000,39.912838485606464,44667349.2845273,2833
2834,0x9ac29a5ba5505d8efedb067dd961ab94f43e7c8a,40860886675016408423.000000000,39.90320964357071,44667389.18773694,2834
2835,0x263a9101f0c90e05828855c63761ce8ecbf10798,40151000000000000000.000000000,39.89815994962217,44667429.085896894,2835
2836,0x9380a66619b5f6ca17629054bfceda879db4268c,39898760855000000000.000000000,39.88546835738039,44667468.97136525,2836
2837,0x5641f21d11059b20484187326e4b2d57ffe27333,41680570480540983806.000000000,39.863103744470884,44667508.834469,2837
2838,0xbe10b937d388653332ab8f93f974b20319ecd08b,40000000009732000000.000000000,39.83552632548145,44667548.66999532,2838
2839,0xb5400c4d5048af239820f083faa08ef4189d4b4c,41654752442702880956.000000000,39.82778961626854,44667588.49778494,2839
2840,0x7581871e1c11f85ec7f02382632b8574fad11b22,39836410000000000000.000000000,39.82254195901411,44667628.3203269,2840
2841,0x7fb4ec46c3e78048398b18d2952e25d5c581dd3b,41619271462266882261.000000000,39.80447764850524,44667668.12480455,2841
2842,0x416d7489a4b0e5130b7e53fc490a329975674830,39757575201689856498.000000000,39.71203040040489,44667707.83683495,2842
2843,0xa0d031c090974d2bdb0ffc22124f08532e1dc768,39758099999999999999.000000000,39.687103392857146,44667747.52393834,2843
2844,0x7237e34ffe5f9f44b1463f8430ed92e39235ce08,47400745427551457334.000000000,39.67236302088547,44667787.19630136,2844
2845,0x020f6ed5f93fbc569f437a6f33892b3ef90e9b0b,39729735167922435000.000000000,39.64889604319118,44667826.84519741,2845
2846,0xa2707b069eebca7f8ae133162f19fe720d3aaa58,39641360000000000000.000000000,39.62497837015813,44667866.47017578,2846
2847,0xa04bcf9eba11506b828af34d232fb5335d50a853,39543835730459761973.000000000,39.4978117130826,44667905.96798749,2847
2848,0x40a05d4ce308bf600cb275d7a3e9113518f59c54,39477124675000000000.000000000,39.42362297007364,44667945.391610466,2848
2849,0x4dde01cc749bd3ec4ef39cd9fd4fca25641d1d84,41200785205767810288.000000000,39.404239339237236,44667984.79584981,2849
2850,0xb939d8dfa6de6741153c19ce3fc4565c2f6d1b3d,40808625359533213442.000000000,39.385068660944846,44668024.18091847,2850
2851,0x6c6367114e66a692c367c30880350149005115f9,41162968974471786350.000000000,39.36807207151517,44668063.54899054,2851
2852,0xd6109521e5453f0f4cb4fe73cdcace04fe1936ad,41104382578123302245.000000000,39.30155878083719,44668102.85054932,2852
2853,0xb3b8c329f91873d54d06296c830199560487bf40,41047998144326153240.000000000,39.25811450431194,44668142.10866382,2853
2854,0xaf71452973941d2ad974a420edc4a47e3db14153,46887560868900000000.000000000,39.24284985766631,44668181.35151368,2854
2855,0xc63143d80314fd92333a23ecd50b38430ca39117,40660751101537597700.000000000,39.24235280729792,44668220.59386648,2855
2856,0x97e3bb6e91553acb61173f60005d249c720afe2e,39267584006777777777.000000000,39.22260052120411,44668259.816467,2856
2857,0xfd747812561127b8b4df3efa18a0c236e2b7b991,40638849688978272435.000000000,39.221215397502284,44668299.0376824,2857
2858,0x785615101f216cf82e66f473f2fe669ed76f2850,41000000000000000000.000000000,39.21220930232558,44668338.2498917,2858
2859,0x455e178f92924e4cd57c49cf807a32f478021856,41000000000000000000.000000000,39.21220930232558,44668377.462101,2859
2860,0xf8f6e626af09b0455acd9162beb5a484724f25b5,39200826190000000000.000000000,39.16643145480756,44668416.628532454,2860
2861,0x817e265e78bcb1c33c88d845c7f017392a7d646e,39200000000000000000.000000000,39.15550174057817,44668455.78403419,2861
2862,0x347e3513ca6d5118cb2df3bc386eade1e8f25ceb,39180000000000000000.000000000,39.152254744594465,44668494.93628894,2862
2863,0xcd1883d83aed27a87cc7572eb8f9855a0bdd944e,41984739302684478152.000000000,39.147932593043635,44668534.084221534,2863
2864,0x9b34e71fd1c555e23bc4a0db28e0444a6fd8259b,46708736000000000000.000000000,39.093181217391304,44668573.17740275,2864
2865,0x26a7426699d97d65fdd6fdcff5eaa82ce35485fd,46679443000000000000.000000000,39.068664250000005,44668612.246067,2865
2866,0x9b134a2f8b4aae758634a2d88f77204cb1be4a64,39196111749886310532.000000000,39.062184260991486,44668651.30825126,2866
2867,0xdca60a4feea2337d97380b0ad0ec4adbea707855,40841951771697934664.000000000,39.06105271188553,44668690.36930397,2867
2868,0x96af08a8bb3b50318d75f22a5ddaf1ce30258cc3,39077000000000001392.000000000,39.055015340184525,44668729.42431931,2868
2869,0xcf5bc3dbb3f00f4b015c5f58eb70723b4d3f2c17,40790476786840519780.000000000,39.001420787417686,44668768.4257401,2869
2870,0x77278970a0a0f3c26d74f4e2baae5a792f7917b9,46570200214451788000.000000000,38.97723278818248,44668807.40297289,2870
2871,0x00c3d7da14c49e73ab4a3a15e169591ddaf9d75a,39000000000000000000.000000000,38.97689208405751,44668846.379864976,2871
2872,0xe303a8cc37c96669c7ba5aee1134bb530e766bdf,39000000000000000000.000000000,38.97426988036594,44668885.35413486,2872
2873,0x6b810bab946032997b006adf1af44b97ef8bd8e7,40711412499999999999.000000000,38.93620555959303,44668924.290340416,2873
2874,0x96b06b2c591b7474692537310556b5e413236b80,40678406053335222504.000000000,38.894265436960865,44668963.18460585,2874
2875,0x3d326c63cc0f126866104c97bc130b31e1104bae,40570000000000000000.000000000,38.80095930232558,44669001.985565156,2875
2876,0x1acb4d491e150244c50a13a4a78f86277b55501d,40550172230000000000.000000000,38.781996115319764,44669040.76756127,2876
2877,0x0059eacfd1a8e3077de44302169f4dc512b86729,40449506142415253992.000000000,38.68571953736808,44669079.45328081,2877
2878,0xabfcf3a43fd15db70218ed3275def566903b9bf7,40438040026422990479.000000000,38.67475339736385,44669118.128034204,2878
2879,0x5f5f43655728ea4667afa54994c4c4f761036063,40045374032346362236.000000000,38.648442380055215,44669156.776476584,2879
2880,0x4184449cd85cdfd4836fd282214174850d5fca9c,46166320000000000000.000000000,38.639202608695655,44669195.415679194,2880
2881,0x89fe4a652941ecce9e9264f1599194102b549ee1,38880000000000000000.000000000,38.63516372795969,44669234.05084292,2881
2882,0x57c9f34252ca1cd57663004609da9f2c8b2352b9,40387851283222748889.000000000,38.62675311680315,44669272.67759603,2882
2883,0x2d87ac4ed23d473fc12b1132f16cac9b8568ee4a,40356942737188416266.000000000,38.59719232713659,44669311.27478836,2883
2884,0x0db30bca32f3e7f86f7c568a13d1a929b2fd3cb7,40341479425121883785.000000000,38.58240328739855,44669349.857191645,2884
2885,0xb11a1999b5d704ec30eb0fd933b136af3f2bd4c2,40316060000000000000.000000000,38.558092267441864,44669388.41528391,2885
2886,0x193616faf0f51b454fabe38088616a1fd5a5d85e,38586000000000000000.000000000,38.556797679112,44669426.97208159,2886
2887,0x5543975f6203281dbe1face7000fd3ea1511fcf5,38800000000000000000.000000000,38.55566750629723,44669465.52774909,2887
2888,0x44bacf104489c3c0e1d70eb94f50736dcf5bc82f,38565010000000000000.000000000,38.54663637688985,44669504.07438547,2888
2889,0x80e893401539fde52f390308273149444aa08680,45000000000000000000.000000000,38.50961538461538,44669542.584000856,2889
2890,0xcdd598d1588503e1609ae1e50cdb74473ffb0090,40242116202830792827.000000000,38.4771111062154,44669581.061111964,2890
2891,0x4523d43c75c7252a26dc5540985d0bc9670147c9,40212283088481232994.000000000,38.45884051194862,44669619.519952476,2891
2892,0x046094b133ee959c64ebd432154444da658e59a2,40205984378572759486.000000000,38.45281645508848,44669657.97276893,2892
2893,0x72de1a5775ac119ee31f71720f477f58c4296ed5,45940797000000000000.000000000,38.45044966304348,44669696.42321859,2893
2894,0x9fb7fd8d4c11b876f343d22568df0ec7e9e0e950,45199482843380117609.000000000,38.419560416873104,44669734.84277901,2894
2895,0xaa6dd3f6febb506ac19588eea54ca6701d301fa2,40144329969625867182.000000000,38.39385046513637,44669773.23662948,2895
2896,0x30fdac68b66bf684f85c7a60e0576e6c3775fbd7,40100587157778158267.000000000,38.35201504334017,44669811.58864452,2896
2897,0x930ceb1c65036dc3a2c31c355d9401b40e752b47,40099000000000000000.000000000,38.35049709302326,44669849.93914161,2897
2898,0x3cf408925761bca2faf59eddb54efc0ebf4ad4ef,38628000000000000000.000000000,38.33857942057942,44669888.27772103,2898
2899,0xbbbd1bbb4f9b936c3604906d7592a644071de884,38347283494423072355.000000000,38.332361598282766,44669926.610082634,2899
2900,0xf72ae6e8d61673529735df152bb312edea95441b,40076308280000000000.000000000,38.32879483755814,44669964.93887747,2900
2901,0x981c8ecd009e3e84ee1ff99266bf1461a12e5c68,38330302087480928211.000000000,38.31847807293496,44670003.25735554,2901
2902,0xb5a9e5a319c7fda551a30be592c77394bf935c6f,40026471535624348774.000000000,38.281131207036076,44670041.53848675,2902
2903,0x5415a9a2b38a6b232ff4ed9f8cb71eef5f33a487,40000000000000000000.000000000,38.25581395348837,44670079.794300705,2903
2904,0xc944edf602f5d314d682bccef4bae98ea2d6d364,40000000000000000000.000000000,38.24561403508772,44670118.03991474,2904
2905,0xcc92dc41633dce1dca57b440d1b148dc8e69e0e5,40000000000000000000.000000000,38.24561403508772,44670156.28552878,2905
2906,0x5812fb4594437360c5c4970ef942fc38b3a4b154,40000000000000000000.000000000,38.24561403508772,44670194.531142816,2906
2907,0x91493a61ab83b62943e6dcaa5475dd330704cc84,38370016000000000000.000000000,38.23004755642023,44670232.76119037,2907
2908,0xe2d8bdcf60a065df6617b7e131e661f5860e880f,45657228000000000000.000000000,38.21311473913043,44670270.97430511,2908
2909,0xbdc95ca05cc25342ae9a96fb12cbe937efe2e28c,39930917635419243136.000000000,38.17956159877805,44670309.15386671,2909
2910,0x32c87193c2cc9961f2283fca3ca11a483d8e426b,38327518325821216924.000000000,38.17685984183607,44670347.33072655,2910
2911,0xfeef177e6168f9b7fd59e6c5b6c2d87ff398c6fd,39876039856136658180.000000000,38.13725904845628,44670385.4679856,2911
2912,0x261c4aa8039442eb494d688a171e08648b371fa6,39864176150255595943.000000000,38.12591265533166,44670423.59389826,2912
2913,0xf5fe6b716c0cd0e88059d8b3d8385c086012eb0e,38135262883930070806.000000000,38.12245550117755,44670461.71635376,2913
2914,0x54b0bf404a33fa42b9b6441a0641641ae4a3ef49,45483295760000000000.000000000,38.067541016521744,44670499.78389478,2914
2915,0xb453b2c67d70f1e19ce770296c7d2f35cb7cdfd8,38088996097130399281.000000000,38.05823616704226,44670537.842130944,2915
2916,0xc6bc2e1dbd5dd51f37f9e0f471d896405e318d78,39786234913400000000.000000000,38.04122461018069,44670575.88335556,2916
2917,0xe612330cef58116830b7f6d09563f8912458001a,39742879969546697513.000000000,38.00990555226995,44670613.89326111,2917
2918,0xcb4b447977ed888b140c9a2f5cdff3f862ffdf07,39727033071490669246.000000000,37.99474965267567,44670651.88801076,2918
2919,0x5cc2db43f9c2e2029aee159be60a9dda50b05d4a,37933470666379798613.000000000,37.89973803299139,44670689.7877488,2919
2920,0x68d794cdecc92a512dbf5471b08bc058dcab18f1,37912843020000000000.000000000,37.869411475376516,44670727.657160275,2920
2921,0x37a9679c41e99db270bda88de8ff50c0cd23f326,38010000000000000000.000000000,37.85548780487805,44670765.51264808,2921
2922,0xe0b469cb3eda0ece9e425cfeda4df986a55ea9f8,37975971630511789598.000000000,37.85005660521169,44670803.36270469,2922
2923,0x33710271d59c88b7422f5e105fe56882192a7f9b,39198359590597565005.000000000,37.83097495371626,44670841.19367964,2923
2924,0x3a1dab1e50bb61e3f571eac5eef58ec71dbfbb75,37847257784105602903.000000000,37.8200478115806,44670879.01372745,2924
2925,0x106f248a0a2f5eae4bcb193130cdf80878bcff02,39510659070000000000.000000000,37.7878105640407,44670916.80153801,2925
2926,0x690d75688a7c04fe8295e9ee3d065ebec8f1bead,38000000000000000000.000000000,37.76070528967255,44670954.562243305,2926
2927,0x5f3f130e5d399247c29738b16d7bff746f24cf27,37800000000000000000.000000000,37.75669772414847,44670992.31894103,2927
2928,0x14e80aa6dd352ee14e5db5992faef6b0a5a55a8c,39445263624934495520.000000000,37.72526666454491,44671030.04420769,2928
2929,0x63fd9d5c51adb4b41629608385bb2ad05fc63a20,39435437368675464288.000000000,37.71586887876229,44671067.76007657,2929
2930,0x2e640f9994d7d63a9eced7e4100bf6018d4a48a6,39418415924605705786.000000000,37.69958964882348,44671105.459666215,2930
2931,0x4066e394b86a49e2b936c19d1b3a718b0ac24c31,39401091419567795700.000000000,37.683020572784315,44671143.142686784,2931
2932,0x427f67ee103021de45f4b38a3119b41e96e4e6f2,38925009301611136080.000000000,37.66121029831207,44671180.80389708,2932
2933,0x9f4a124765b253b15cfd0bfa5c45e1db30d558fa,40490000000000000000.000000000,37.65191588785047,44671218.45581297,2933
2934,0x5034b8acdcd42980e2fff7f3afe9159ac9e9a339,38551253549868873542.000000000,37.64770854479382,44671256.10352151,2934
2935,0x5c6d266d4f5d046c4d1ecef7c4c34eb666f18081,37860000000000000000.000000000,37.62158690176323,44671293.725108415,2935
2936,0xeb33adfe468ce21e22656997cf4afd3f92e9a99c,44856949440000000000.000000000,37.54331637913044,44671331.268424794,2936
2937,0x7fa5ffeae4ee93cc0cd5368d737a75e09808b0ff,39223701714592416093.000000000,37.513365884014256,44671368.78179068,2937
2938,0x3f7aff0ef20aa2e646290dfa4e67611b2220c597,37514262367962238366.000000000,37.492116994663554,44671406.27390768,2938
2939,0xb357606702a31b2dfd76288230db9db007c81644,39209652175778225844.000000000,37.48993058912128,44671443.76383827,2939
2940,0xf0a924661b0263e5ce12756d07f45b8668c53380,37508459473215928974.000000000,37.44151196106717,44671481.20535023,2940
2941,0xf9e2b054c61485b4c774712da5a2ad01c4c50196,39001100000000000000.000000000,37.300470639534886,44671518.50582087,2941
2942,0x95f8a61d3e38119f511ac4181dd89df84826511b,39000000000000000000.000000000,37.299418604651166,44671555.805239476,2942
2943,0x3a11f4c84688a1264690d696d8d807a25ee02dd2,40000000000000000000.000000000,37.2972972972973,44671593.102536775,2943
2944,0xff299b7db06dc5640257cc7cfb8adb43172fc529,37500000000000000000.000000000,37.263853904282115,44671630.36639068,2944
2945,0x4740c758859d4651061cc9cdefdba92bdc3a845d,44295433602958040453.000000000,37.22701334716686,44671667.59340403,2945
2946,0xa9ff7ecdc8c6f68a7c5f16543bbf83d3073a7713,38920000000000000000.000000000,37.21298245614035,44671704.806386486,2946
2947,0x558d5b0eda3714bd71b23b9cece490f10204f890,40000000000000000000.000000000,37.19626168224299,44671742.00264817,2947
2948,0xcfb77891ff81249aae338a2db769c06b4e6b20be,38523920334441246304.000000000,37.180062648356085,44671779.18271082,2948
2949,0xf8ec0f87036565d6b2b19780a54996c3b03e91ea,37135670536880987758.000000000,37.122492513269606,44671816.30520333,2949
2950,0x44ab562f1f72a22b6980371116403fd35008c5a6,37176270000000000000.000000000,37.098299635067114,44671853.40350297,2950
2951,0xd6770aac65a48f5715889a4cdbf30a4faf73a073,37095789932130418667.000000000,37.0357773297812,44671890.4392803,2951
2952,0xe9e3f9cfc1a64dfca53614a0182cfad56c10624f,37070000000000000000.000000000,37.02599477682811,44671927.46527508,2952
2953,0x49d04702c11d1635b6d1ccc38fc7243d774861a3,38703913530000000000.000000000,37.01624288188953,44671964.48151796,2953
2954,0xb7de3a09536e6f27020571a5c6400b925e199753,44187952000000000000.000000000,36.983394608695654,44672001.46491257,2954
2955,0x83ba98e52aebabeb9a11e7f8de89bf8cf03d2ffb,37000000000000000000.000000000,36.96924185324762,44672038.43415442,2955
2956,0xb1d97568b542dec34bd7e5b6c19e5b5425062087,38610403319071131000.000000000,36.92681015108838,44672075.360964574,2956
2957,0xdc92f95b122856a85cfd5011f27e6f2b334f2496,44115127000000000000.000000000,36.92244325,44672112.28340782,2957
2958,0xe31763aad9294f073ddf18b36503ed037ae5e737,36955277795916175635.000000000,36.8927124271872,44672149.17612025,2958
2959,0xa9e4e3b1da2462752aea980698c335e70e9ab26c,36979148452426971840.000000000,36.867765475160624,44672186.04388573,2959
2960,0x558b4255158204e4b3e8e2ce09ebd501aad62e33,38522384171023171692.000000000,36.8426290472867,44672222.886514775,2960
2961,0x8fd79784284b21aa4ba18e0e2093cebdf354fe19,38525376208793603151.000000000,36.835666725951775,44672259.7221815,2961
2962,0x63da9a5bab26e9641d2fc2e9a11d9bbc38400c1d,38490454730936743700.000000000,36.812091879297064,44672296.53427338,2962
2963,0xfab6d98167c10f1ec671e04a6fa22423c649f8a8,38459292740000000000.000000000,36.78228869610465,44672333.31656207,2963
2964,0x4a3ee93a2853bad1061a2711f984e71be278a623,36776000000000000000.000000000,36.76331978668628,44672370.07988186,2964
2965,0x244b0f7611abc90f8928128f084659ef0a246911,36975200000000000000.000000000,36.742358690176324,44672406.822240554,2965
2966,0x9025a0ba92cd38adffbeaf8eeb37ba6fa3436e8c,37974332679762548951.000000000,36.74139980054948,44672443.563640356,2966
2967,0x024816259425e1a0ccaf600b919189e427915fbe,38416200000000000000.000000000,36.741075,44672480.30471536,2967
2968,0x2c3c6ecd40aa8cb22f053aa1986652064f951d5a,38399455915257712462.000000000,36.72506103523194,44672517.029776394,2968
2969,0x3a1827b2ce334cd9c412eb5cdce2738815fc05cd,36750128644594418624.000000000,36.70802906236829,44672553.737805456,2969
2970,0x753ed6219ca253ce9addf284504130eaee642a03,38014726119151634012.000000000,36.68863102197193,44672590.42643648,2970
2971,0x651678b95ba2cec634af1b985e17d75eb2db47d5,36728576075133784165.000000000,36.68650118273062,44672627.11293766,2971
2972,0xad9944e39e958ab9cf161692535dcee792789c46,38332353053921298979.000000000,36.66088417075613,44672663.77382183,2972
2973,0x0f90ef4e2526e3d1791862574f9fb26a0f39ec86,36668765359801659433.000000000,36.65568058769211,44672700.42950242,2973
2974,0x0a4fd9ebe5d8ebf63b1ab77a3296e2d79884b48e,39277992810000000000.000000000,36.62407437689189,44672737.0535768,2974
2975,0x8b4a8c1f32761d820d12015b293d24a2ec1b47e9,37904639922900812283.000000000,36.58238504186939,44672773.63596184,2975
2976,0x8246ee6451e49c1e48e4e47ebb0977168d6a6203,38209895317862425617.000000000,36.543766161560285,44672810.179728,2976
2977,0xbd73e675e1fa3d60a302c797df5c82e558da7ce1,36560704690323882936.000000000,36.53231023188157,44672846.712038234,2977
2978,0xd65f5c7634bb7b61e4753b1248b76eb7cacc0cac,36537627000000000000.000000000,36.52624219723723,44672883.23828043,2978
2979,0x9f0491b32dbce587c50c4c43ab303b06478193a7,36628345969065021968.000000000,36.505045881646716,44672919.743326314,2979
2980,0xb5a0f924bbc451bf6377d01cebec44f5f27d0c20,38108002560000000000.000000000,36.43659893894737,44672956.179925255,2980
2981,0xec7ab2aaf588ba40b8dbe757183c91f8c2082020,36508200000000000000.000000000,36.4316307885906,44672992.611556046,2981
2982,0x5b5173599a2f29973397c34d01a49b3a0ee8963d,38090298160979998339.000000000,36.42938399698378,44673029.04094005,2982
2983,0x7cdc4c0c463c62ea6ed0ddd8599060840e945bbd,38075000000000000000.000000000,36.414752906976744,44673065.455692954,2983
2984,0x2be23419b258c3c82ee0c0e41b4a9c600e8860bd,38025000000000000000.000000000,36.366933139534886,44673101.82262609,2984
2985,0x735cef708ae38b550a07a6b0f418ba1d885b1977,38015065800362350734.000000000,36.35743211720702,44673138.18005821,2985
2986,0x6a016548310076285668e2378df70bd545396b5a,38000000000000000000.000000000,36.343023255813954,44673174.52308147,2986
2987,0x0ebbc9c267ea1a18cf6f610db6a91f6a48f77428,36300000000000000000.000000000,36.27850714454883,44673210.80158861,2987
2988,0xc50489a925e9c8dcfe792951fe85f96d14f41ffc,36295923923971420373.000000000,36.221810275882724,44673247.02339888,2988
2989,0x4b19084d1d2a9134274b845e08d59ab214d291ab,37859886831656300686.000000000,36.209019673299196,44673283.23241856,2989
2990,0x2d4b81c066e5e545743eef16f758d02115af8866,36424200000000000000.000000000,36.19482846347607,44673319.427247025,2990
2991,0x88cb35f506d18dacf51e0ff26d878cdda61a85a2,36180000000000000000.000000000,36.165105390273354,44673355.59235241,2991
2992,0x7f16d37b2919fa96cc8a35ee0d7546f998ff4ecc,36178750280000000000.000000000,36.12992166256253,44673391.72227407,2992
2993,0x0478e91fed0d8f28b2d85cdfb25a3bc95828816d,37767628014839400740.000000000,36.120783770006284,44673427.84305784,2993
2994,0x16fb2d3b2507291c24214f51b708a7987f78eadc,37735000000000000000.000000000,36.08957848837209,44673463.93263633,2994
2995,0xd77043d29c8c39e64693c7988b4fe62da5707379,36933023552015046322.000000000,36.0674058125147,44673500.00004214,2995
2996,0x252152a38b9a8d16f08b78574664f7d3f32e3de1,37694309898000000000.000000000,36.05066266407558,44673536.05070481,2996
2997,0x4297118a9a3bb9eec4c53fee0da8d0ecddaf91e7,37690496974348606807.000000000,36.04701600162992,44673572.09772081,2997
2998,0x1d9c44890d7f36eb9771ac4c9cd37eb7d354207f,36027730111124719898.000000000,36.008310247977285,44673608.10603106,2998
2999,0x33c0d33a0d4312562ad622f91d12b0ac47366ee1,36122070908191696431.000000000,36.00118044330484,44673644.1072115,2999
3000,0xdd3a83fedaeaf989f6e3421f580ca638dc84ec69,36028346530000000000.000000000,35.987073794552465,44673680.094285294,3000
3001,0x12fc004d3ba84df22ebfde93a7a0b87267b06acb,37594663984360000000.000000000,35.95536177573965,44673716.04964707,3001
3002,0x199b5413311768050f8e2ff1c6e2c77ba28399e9,36000000007777777777.000000000,35.95141264048278,44673752.00105971,3002
3003,0xe9827e11ed5e27ed7dea736d13e49cbaba0a4555,38440356512168562358.000000000,35.933376739635825,44673787.93443645,3003
3004,0xabc6895a47137fcfb6c4dfe974a31e33866dd38b,36022646438396671027.000000000,35.90122178748072,44673823.83565824,3004
3005,0x35332cd304f5c4df87712d0efd9cae4947c916d4,37524500000000000000.000000000,35.88825726744186,44673859.7239155,3005
3006,0xfe31e6765c78d64e62e286e712b3607fc54764bb,37506000000000000000.000000000,35.87056395348837,44673895.59447946,3006
3007,0xfa3cdea96f7a8c1b175b05bf857fd13ac0ce4302,37499996000000000000.000000000,35.864821755813956,44673931.45930121,3007
3008,0x6cb5b67ebe8af11a8b88d740f95dd1316c26b701,36022000000000000000.000000000,35.85655909369259,44673967.3158603,3008
3009,0x4fc805fb977adf214377191833a7e4ad0d2fa738,37450000000000000000.000000000,35.81700581395349,44674003.132866114,3009
3010,0xd28ae1d887d732d497b9231641cb5aa20179723a,37380984725918015683.000000000,35.75099992682276,44674038.88386604,3010
3011,0x50f4252093237c927d434eb5f6f6db4425f0ac0e,42705860178130132144.000000000,35.74294819256544,44674074.62681423,3011
3012,0xbbc4162375d46b2c190136ed9af988f48b088933,37380000000000000000.000000000,35.740526315789474,44674110.36734055,3012
3013,0x10e456dede078c52c8eee811c1c2040a6b608408,35996991560000000000.000000000,35.72728383102897,44674146.09462438,3013
3014,0xe1e710fa0163e5c6dc2fbd947e347f6f8cd0e1d2,37352000000000000000.000000000,35.72327906976744,44674181.817903444,3014
3015,0xd8dd42a55d17168c2d43bd84070f257821427baa,37307124500000000000.000000000,35.6803603502907,44674217.49826379,3015
3016,0xb18a0eeb83e28ad61dac2c2da09204b612ea04e3,37294514026798068154.000000000,35.66829975237374,44674253.16656354,3016
3017,0x7910aed9481e78c114437231725be44531a25b5a,42604340000000000000.000000000,35.657980217391305,44674288.82454376,3017
3018,0x7fe7e9cc0f274d2435ad5d56d5fa73e47f6a23d8,35780679507000000000.000000000,35.65597918343936,44674324.480522946,3018
3019,0x47663076be0c2a36907c7438c13506845804317c,35870000000000000000.000000000,35.64411838790932,44674360.12464134,3019
3020,0xbd9cfa82c6f6f45d24d65acf7ea36f07633d1b76,42566325000000000000.000000000,35.62616331521739,44674395.750804655,3020
3021,0x755ee2b4213365e93ac9116b141aaae1909faf41,37212500000000000000.000000000,35.589861918604655,44674431.34066658,3021
